007：幽灵党 Spectre,动作/惊悚/冒险,2015-11-13(中国大陆),6.5,2015-10-27 07:13:33,三星半，老掉牙的套路，槽点无数，这种装逼风格我已经接受不了了，今年的碟中谍真是各方面完爆。哦对，蕾雅赛杜非常美丽。
007：幽灵党 Spectre,动作/惊悚/冒险,2015-11-13(中国大陆),6.5,2015-10-27 16:10:14,其实是失望的，白瞎了那么多好演员，没有亮点没有灵魂。感觉像松松散散拼凑起来的。台词整体水平也skyfall差很多，拿的出手的只有what c stands for一个梗。john logan发挥失常。
007：幽灵党 Spectre,动作/惊悚/冒险,2015-11-13(中国大陆),6.5,2015-11-08 11:05:50,剧情不评价呵呵哒，那说点我喜欢的吧。我喜欢片头曲（不带MV），我喜欢欧洲街景，我喜欢本喵萌萌的Q [挤眼]，我喜欢女主蕾雅赛杜，其实我从《布达佩斯大饭店》起就喜欢她了呀[脸红]。那么现在问题来了，第一，邦德睡贝鲁奇到底是为嘛？第二，邦女郎不死下一部要怎么拍？童鞋们，这都是送分题啊！
007：幽灵党 Spectre,动作/惊悚/冒险,2015-11-13(中国大陆),6.5,2015-11-13 16:14:17,非常失望，勉强三星。基本从那鬼畜的片头曲开始，这片就没什么看头了。这么多明星大牌，却堆出如此老套、乏味、毫无新意与亮点的剧情，邦女郎继续符号化，如符号化的床戏。整个故事满是槽点，反派好像一个笑话。看点大概只有大家穿西装耍帅吧，如T台的模特一般
007：幽灵党 Spectre,动作/惊悚/冒险,2015-11-13(中国大陆),6.5,2015-11-19 12:13:01,杀人家老公睡人家老婆，杀人家老爸睡人家女儿
007：无暇赴死 No Time to Die,动作/惊悚/冒险,2021-10-29(中国大陆),6.6,2021-09-29 16:57:15,笑着进去哭着出来
007：无暇赴死 No Time to Die,动作/惊悚/冒险,2021-10-29(中国大陆),6.6,2021-09-29 23:17:03,从十六年前公布选角被嫌弃到皇家赌场开始征服观众再到这代影迷心中“最好的007”，没想到谢幕篇剧情这么拉胯，差点以为是日本郭敬明拍的，拉了美女影帝过来只是当工具人。最后“She has your eyes”倒是有英国人那味儿… 多一星给丹叔的表演，终于有机会在这系列展现演技了。
007：无暇赴死 No Time to Die,动作/惊悚/冒险,2021-10-29(中国大陆),6.6,2021-09-30 10:22:21,结局值一顿眼泪，Bond全程置于死地而后生的连贯动作戏很吸睛，高度集中的注意力在两个小时后变成审美疲劳。安娜贡献了精彩的一段打斗，蕾雅一如既往的美以及不停散发的荷尔蒙，所有的角色都产生强烈反应（包括她爹），反派动机weak但是耐不住长得好看，一副肾虚的样子很让我怜爱，小本好久不见脸上又增岁月痕迹。总之是一部很精确戳中观众的商业片，又搞英雄迟暮那一套，爱情戏稍微俗了点，儿女情长那一套不适合James...
007：无暇赴死 No Time to Die,动作/惊悚/冒险,2021-10-29(中国大陆),6.6,2021-10-01 04:19:06,邦德在介绍玛德琳和女儿的时候，说“他们是我的…”然后用嘴型说family的一幕还挺让人唏嘘的，结尾落泪的我有一半的眼泪是被汉斯季默的弦乐激发的
007：无暇赴死 No Time to Die,动作/惊悚/冒险,2021-10-29(中国大陆),6.6,2021-10-05 04:58:08,这个剧本真是太庸俗了，制造绝情散的反派棒打鸳鸯感觉是武侠片里的剧情。美女都是走马灯工具人，古巴大美女打完就消失了？风景也乏善可陈，挪威那么美拍出来就这? 唯一的亮点是终于给Q摆正了取向，茶具加蒸笼深得我心。
7号房的礼物 7번방의 선물,剧情/喜剧/家庭,2013-01-23(韩国),8.9,2013-04-20 10:18:48,又一颗韩式催泪弹，亲情总是泪点，让你无法躲开。影片套用的是《我是山姆》那样的人物关系，而在情节上则更有戏剧性。冤案加亲情的双重催泪保障。监狱里的温情更感人是因为，相比善人做好事，人们更喜欢浪子回头，恶人行善的故事。无论我们怎么吐槽韩式催泪片的套路，但是真的很有效，也确实很感人。
7号房的礼物 7번방의 선물,剧情/喜剧/家庭,2013-01-23(韩国),8.9,2013-04-22 22:42:15,看那么些年韩国电影，多少了解到一些韩国警界法则，电影里面把孩子送去监狱没有人告发这些看似无厘头、没有根据的情节在以前的大韩民国是完全可以实现的，所以啊更多时候不是为亲情而哭，而为这样的社会现状而哭
7号房的礼物 7번방의 선물,剧情/喜剧/家庭,2013-01-23(韩国),8.9,2013-04-25 12:51:16,我发现我还真的听喜欢看韩国电影的，节奏快故事清晰，柳成龙真是太厉害了神演技，父女情把我虐得眼泪汪汪。特别是行刑前的那一段对不起真是把我虐死了！
7号房的礼物 7번방의 선물,剧情/喜剧/家庭,2013-01-23(韩国),8.9,2013-05-15 01:11:09,韩片一定要这样吗！！！哭肿了都
7号房的礼物 7번방의 선물,剧情/喜剧/家庭,2013-01-23(韩国),8.9,2017-08-23 23:11:49,他们甚至不惜冒险将艺胜带入牢房与父亲相会。 黑暗冰冷的监牢内，7号牢房阳光满满
7号房的礼物 7번방의 선물,剧情/喜剧/家庭,2013-01-23(韩国),8.9,2018-01-12 16:32:40,感动又气愤，多么希望气球带着爸爸和女儿远走高飞！泪奔😭😭
7号房的礼物 7번방의 선물,剧情/喜剧/家庭,2013-01-23(韩国),8.9,2018-02-08 19:09:33,对亲情，友情之类的无法抵抗，影片后面女儿和爸爸在监狱门口分别那里哭得不能自已。
7号房的礼物 7번방의 선물,剧情/喜剧/家庭,2013-01-23(韩国),8.9,2018-05-10 07:36:26,影片结尾父女分离是本片的高潮，特别是父亲的道歉与哀求，着实让人感动，不由得跟着泪流满面！
E.T.外星人 E.T. the Extra-Terrestrial,剧情/科幻,1982-05-26(戛纳电影节),8.6,2008-06-14 01:29:10,初中毕业的那一年，正好是20周年。和姐姐一起去艺都看的。 当时只恨没带面巾纸……哭S了。
E.T.外星人 E.T. the Extra-Terrestrial,剧情/科幻,1982-05-26(戛纳电影节),8.6,2010-03-31 14:30:30,精力充沛的下午硬生生看睡着了，没什么可说的。这片儿说的是一特善良的小男孩的故事吧，那这点还可以
E.T.外星人 E.T. the Extra-Terrestrial,剧情/科幻,1982-05-26(戛纳电影节),8.6,2014-04-20 11:22:12,无比美好的科幻童话，触动心底那最柔弱的神经。
E.T.外星人 E.T. the Extra-Terrestrial,剧情/科幻,1982-05-26(戛纳电影节),8.6,2017-08-20 00:17:24,电影超越一切隔阂，以一个单纯却永恒的故事打动人心，片中童话般的情节和寓言式的启示让观众笑中带泪。
